collected_at,match_id,competition,home_team,away_team,query,query_language,tweet_id,tweet_created_at,tweet_lang,tweet_text,conversation_id,possibly_sensitive,source,retweet_count,reply_count,like_count,quote_count,author_id,author_username,author_name,author_verified,author_followers_count,author_following_count,author_tweet_count,author_listed_count
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406211212623910,2025-10-26T11:17:26.000Z,es,@LifeOfBoch Arsenal 4 vs Palace 1,1982361246948053359,False,,0,0,0,0,1523984833898328066,EseigbeSolomon3,Eseigbe Solomon 🐐#Bitfinity,False,182,1701,6709,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406184117371011,2025-10-26T11:17:20.000Z,es,El sentimiento rojiblanco de Simeone: de abuelo a nieto https://t.co/v0f8Bbz9VS,1982406184117371011,False,,0,0,1,0,1718891943789211648,_atm_esp,atm_esp,False,341,1020,12504,1
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406144846073858,2025-10-26T11:17:10.000Z,es,"#LaPlata 🎉 Aniversario del Club Atlético #CityBell: peña folklórica con música, sabores caseros y sorteo https://t.co/vFmQMzhcyW https://t.co/AL8Q8pgQkA",1982406144846073858,False,,0,0,0,0,366606307,MagazineGonnet,Gonnet Digital,False,3380,2858,42517,28
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406140316221827,2025-10-26T11:17:09.000Z,es,RT @FonsiLoaiza: Miguel Ángel Gil Marín sigue haciéndose de oro con el Atlético de Madrid. Tiene fortuna de 400M€. Su padre el delincuente…,1982406140316221827,False,,279,0,0,0,1286659352,Eze7652Prez,Eze6982 🔻,False,3923,4619,37575,44
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406138101711181,2025-10-26T11:17:09.000Z,es,RT @TriggerFCB: 🚨 El Atlético de Madrid ya no es el mejor equipo en Madrid,1982406138101711181,False,,170,0,0,0,1076330602234892288,Chaca0scar,ChacaOscar,False,117,1031,20010,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406122553373050,2025-10-26T11:17:05.000Z,es,RT @TriggerFCB: 🚨 El Atlético de Madrid ya no es el mejor equipo en Madrid,1982406122553373050,False,,170,0,0,0,1386703950053875714,Yervinson_,👾,False,9,230,7259,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982406032585572575,2025-10-26T11:16:44.000Z,es,@DCwagerer Arsenal 3 vs Palace 1,1982361268779729205,False,,0,0,0,0,1523984833898328066,EseigbeSolomon3,Eseigbe Solomon 🐐#Bitfinity,False,182,1701,6709,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405943011995886,2025-10-26T11:16:22.000Z,es,RT @BaldeWaves: 🚨 Atlético Madrid is no longer the best team in Madrid.,1982405943011995886,False,,18,0,0,0,1194108833771053056,senjuxuchiha,LUFFY D CLOWN 🤡,False,1258,1225,323115,4
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405881292829104,2025-10-26T11:16:08.000Z,es,RT @BaldeWaves: 🚨 Atlético Madrid is no longer the best team in Madrid.,1982405881292829104,False,,18,0,0,0,1907765468599037955,Curiosman0,Rapha❤️,False,153,506,5681,0
2025-10-26T11:26:51.430337+00:00,2025-10-21_arsenal_atletico,UEFA Champions League,Arsenal FC,Atlético Madrid,(#ARSMAD OR #AFCATL OR #UCL OR #LDC OR Arsenal OR Atletico) lang:es,es,1982405840553546124,2025-10-26T11:15:58.000Z,es,"Normal si el Bilbado juega siempre con el B por lo q sea.
Verdadero clásico es.
Atlético de Madrid - BARCA
buen futboll y sin trampas. https://t.co/TU91KtcCa7",1982405840553546124,False,,0,0,0,0,1608480252229029889,navarro_josmell,Josmell Navarro sanchez,False,3,72,3368,0
