tweet_text,tweet_lang,tweet_created_at,match_id
"Till now, 52 players have achieved this feat in #WorldCup.

No hat-trick was scored in 2006 World Cup in Germany.

On 17/7/1930, Bert Patenaude (US) became the first player to score 3 goals in match against Paraguay.

Pele is youngest player to score hat-trick at 17 yrs, 244 days",de,2022-12-07 09:34:37+00:00,2022-11-23_germany_japan
@FIFAWorldCup @_OlivierGiroud_ 53 goals France all time leader. Ties Messi with 4 goals for second. England is good now and stones and walker with Henderson held down Mbappé but Giroud from greiesmann can do it too. Europe about to get 5 straight cups. Italy /Spain/Germany/ France x2,de,2022-12-10 21:49:08+00:00,2022-11-23_germany_japan
"@Prideoflife2018 @_AlphaWiill @ESPNFC The question I also want to ask Bambam is who carried Germany to become World Cup champion in 2014? Would you say gotze because he scored the winning goal, No it’s because he played his part when the likes of muller, ozil, and Klose failed to do anything in the final",de,2022-12-13 14:28:36+00:00,2022-11-23_germany_japan
"@FATGofficial @Olisa141 @Hodovss Good evening FATG.

Good one for Morocco.

I hope they win the world cup.

Friday didn't know what he was saying Ronaldo played 6 matches in 2006 world cup.

6 out of 7 matches.

He was regular.

They played in the third place against Germany.

CR7 scored 1 goal as a starter.",de,2022-12-10 17:49:27+00:00,2022-11-23_germany_japan
"I can't believe how bad Japan is at penalties, unbelievable! They deserved to go through based on their match, but you always need a goal to win. It was a really good World Cup for them, but they deserved to make history today. The best team does not always win, sadly. #JPNCRO",de,2022-12-05 17:45:44+00:00,2022-11-23_germany_japan
"I’ve actively watched 14 World Cup finals. 

Most memorable finals still is 1970. Bobby Moore jewel thief, defeat to (the then) West Germany, Pele, (the original) Banksy, and that save, and that Carlos Alberto goal.

Most memorable single match is still Argentina-Peru in 1978.
1/",de,2022-12-18 20:16:34+00:00,2022-11-23_germany_japan
"Congratulations to  Argentina and Lionel Messi in advance, as 2 goals deficit at Final of the FIFA World Cup has never been overturned since West Germany did the same against Hungary in 1954.
#FIFAWorldCupFinal 
#WorldCup 
#ArgentinaVsFrance https://t.co/vni0xiJDbg",de,2022-12-18 16:24:38+00:00,2022-11-23_germany_japan
"@carling_4737 @talkSPORT 9 goals in 13 appearances at Major tournaments. Scored v netherlands, germany, argentina. At euros and world cup please dont even bother. 5 goals in eruo 96s against real defenders back then. Got to a semi final scored in normal time only lost on pens. Kane aint in his league.",de,2022-12-20 10:27:10+00:00,2022-11-23_germany_japan
"@japan Did amazing - hardest route of all - they played 3 previous world cup winners and none of them were able to beat Japan without penalty shootout. Japan are a great team. I dont think many teams would he unbeaten against germany, spain, croatia, win 2 and only let in 2 goals! 👏",de,2022-12-05 18:40:07+00:00,2022-11-23_germany_japan
"Mario Gotze wildly celebrates Argentina’s World Cup win eight years after winning goal against Messi and Co for Germany
.
.
.
.
.
.
.
.
.
#messikajewelry #messianic #messinaround #messingabout #messiskills #messicano #messifan #messifamily #messigoat #lionelmessistats #lione… https://t.co/erPyxuJRVI",de,2022-12-19 12:39:10+00:00,2022-11-23_germany_japan
