tweet_text,tweet_lang,tweet_created_at,match_id
Italian Media Praise Inter Striker Lautaro Martinez For Helping To Set Up Lionel Messi's Goal For 3-2 In World Cup Final Win Over France #InterMilan #FCIM https://t.co/doQ6FUpaNR,en,2022-12-19 14:12:40+00:00,2022-12-14_france_morocco
"🚨Jijenge Na World Cup🚨
Morocco🆚Spain

The penultimate #WorldCup2022 last-16 battle takes place at the Education City Stadium today, as Morocco pit its wits against Spain.

FIRST GOAL SCORER: Ziyech, Hakim @ 13 Odds✨
Booking Code: QA9HR

Jijenge Nasi 👉 https://t.co/uiGslMNaS4 https://t.co/3qQl7NBuP4",en,2022-12-06 13:25:24+00:00,2022-12-14_france_morocco
"@KimDotcom Qatar World Cup is corrupted … The king of marketing, Messi should win.
France is not playing like before.
The first goal was because of an unfair penalty.",en,2022-12-18 16:04:14+00:00,2022-12-14_france_morocco
@goal Even though France hasn’t won the World Cup but no celebration will ever beat this!!  https://t.co/dMZTdGuI9H,en,2022-12-19 08:29:01+00:00,2022-12-14_france_morocco
What a goal in his last world cup match #ArgentinaVsFrance #LionelMessi𓃵 #messi_day #FIFAWorldCupFinal,en,2022-12-18 15:27:23+00:00,2022-12-14_france_morocco
"Most Goals France FIFA World Cup @FFF
1⃣3⃣ - Just Fontaine 🇫🇷
9⃣ - Kylian Mbappé 🇫🇷
6⃣ - Thierry Henry 🇫🇷
5⃣ - Michel Platini 🇫🇷
5⃣ - Zinedine Zidane 🇫🇷
5⃣ - Olivier Giroud 🇫🇷 🆕

1⃣ - Aurélien Tchouaméni 🇫🇷 🆕 https://t.co/1WLsMyXBZa",en,2022-12-13 14:57:22+00:00,2022-12-14_france_morocco
"What a game! What a goal! What a World Cup final! Sorry Mbampe, well done Messi! #ArgentinaVsFrance #WorldCup",en,2022-12-18 17:59:07+00:00,2022-12-14_france_morocco
"France's Kylian Mbappe scores their second goal of the game during the FIFA World Cup final at Lusail Stadium, Qatar. 

Image ID: 2M4309W // Adam Davy // PA Wire

#Qatar2022 #France 

Explore our World Cup collection: https://t.co/u5DXkIRDFP https://t.co/UZ4b4HkOLI",en,2022-12-18 17:09:33+00:00,2022-12-14_france_morocco
"Welcome to  https://t.co/6FzvnbVqfb 
Following a draw in the World Cup semifinal match between France and Argentina Mbappe of France claimed the Golden Boot trophy with eight goals.

The side batting second likely to win. ⚽

 https://t.co/6FzvnbVqfb
#lucky11 #GamblingTwitter https://t.co/kjjh5fmJQ5",en,2022-12-19 11:24:10+00:00,2022-12-14_france_morocco
"Great Goal by #Argentina ⚽️
Argentina 🇦🇷  1 
France 🇫🇷  0 
 #WorldCup #FIFAWorldCup #France #ArgentinaVsFrance #FIFAWorldCup https://t.co/rWHutumZ1O",en,2022-12-18 15:33:09+00:00,2022-12-14_france_morocco
"Mbappe is only 23 &amp; scored 3 goals nd 1 penalty shootout in the world cup final 😭
#ArgentinaVsFrance #FIFAWorldCup https://t.co/dgM6k8YxLT",en,2022-12-18 18:17:08+00:00,2022-12-14_france_morocco
"The Goat scores once again.
A goal that will last till infinity. Game on. #ArgentinaVsFrance #WorldCup",en,2022-12-18 15:25:20+00:00,2022-12-14_france_morocco
I've just witnessed Francesco Lisi score two incredible goals (of which only one was certainly intentional). What World Cup? #PerugiaVenezia,en,2022-12-19 19:51:42+00:00,2022-12-14_france_morocco
"What an incredible win and tournament run being put on by Morocco 🇲🇦 far!
First African country to make it to a World Cup semi.
Outside of an own goal, they have yet to give up a goal to an opposing team. Unreal.
#WorldCup",en,2022-12-10 17:11:04+00:00,2022-12-14_france_morocco
"A man born in Madrid to Moroccan parents, who chose to represent Morocco instead of Spain, steps up in the biggest moment of his life and chips a penalty down the middle of the goal to win the game and beat the country of his birth. There is nothing like the World Cup. Nothing.",en,2022-12-06 17:54:06+00:00,2022-12-14_france_morocco
"Cristiano Ronaldo has faced Morocco only 1 time, he scored the only goal of the game to secure all 3 points for his nation at the FIFA World Cup 2018. https://t.co/UHDJUbGQjW",en,2022-12-10 08:00:27+00:00,2022-12-14_france_morocco
@FIFAWorldCup Winning goal for France,en,2022-12-18 17:08:22+00:00,2022-12-14_france_morocco
"Argentina has won the World Cup in an overtime shootout, beating France 4-2 in shootout goals after tying them 3-3 during regular play and securing soccer's highest trophy for the country's third time.  https://t.co/fBoPxzRZL0",en,2022-12-18 18:30:09+00:00,2022-12-14_france_morocco
"What's truly outstanding about Morocco being the 1st African team to reach world cup semis, is the way they did it.
Playing well, attacking, not sitting back, great goalkeeping.
The only goal they conceded was an OG.
You can't belittle their journey with the teams they played. https://t.co/t6JX4mHH3S",en,2022-12-10 17:22:26+00:00,2022-12-14_france_morocco
"in all France’s World Cup matches in Qatar, helping the defending champions reach back-to-back finals. France has conceded just two goals in all the matches they have played in Qatar and veteran midfielder Toni Kroos has outlined what makes the France star a ‘complete package’.",en,2022-12-17 17:00:01+00:00,2022-12-14_france_morocco
"Someone told me, for France to win the world cup they must score atleast two goal, coz already Argentina are guaranteed a penalty. Guess he was right #ARGFRA",en,2022-12-18 15:27:53+00:00,2022-12-14_france_morocco
Best World Cup ever….my arse!! All the oil money and the goal mouth looks like the pitch at the Dog n Duck Sunday league #ArgentinaVsFrance #FIFAWorldCup,en,2022-12-18 15:11:51+00:00,2022-12-14_france_morocco
"After five games, Morocco STILL haven’t conceded a goal from an opposition player 🧱

#FIFAWorldCup @FIFAWorldCup https://t.co/buNTyzDw3h",en,2022-12-10 17:27:13+00:00,2022-12-14_france_morocco
"EARLIER: Argentina's forward #10 Lionel Messi celebrates scoring his team's first goal from the penalty spot during the Qatar 2022 World Cup football final match between Argentina and France at Lusail Stadium in Lusail, north of Doha on December 18, 2022
#WorldCupFinal 
📸AFP https://t.co/4MEtauHfFM",en,2022-12-18 15:34:17+00:00,2022-12-14_france_morocco
@FIFAWorldCup It's France day . Morroco played very well trough out the whole tournament . But France is big team and defending champion. I think it's France day and France World Cup also. .... Because they have 6 to 7 goal scorer in the squad,en,2022-12-14 19:53:06+00:00,2022-12-14_france_morocco
"🇦🇷 vs 🇫🇷 
One of the great final FIFA world cup 2022 won by Argentina with Messi's outstanding performance against France.

Kylian Mbappé unbelievable 4 goals but no luck this time.

#FIFAWorldCup   
#Messi𓃵 #Mbappe",en,2022-12-19 05:33:35+00:00,2022-12-14_france_morocco
"@itssigho @2022_QatarWC Portugal,Spain,Croatia,Belgium
All of them are Big teams and they are qualified to win world cup, and Morocco have eliminated them all and you call it luck!!. Luck may happen one time not every time. Morocco played well in the first half and scored one goal.",en,2022-12-10 17:44:30+00:00,2022-12-14_france_morocco
Yesterday football fan witness the most trilling world Cup final ever in the history. It was Argentina vs France. Argentina scored two goals in first half and takes 2-0 lead. Initially it's look like one sided game Argentina dominated completely. At the 77th min France got pently,en,2022-12-19 16:09:06+00:00,2022-12-14_france_morocco
"@goal Thanks to #Qatar 

They took out all the distractions and we are all watching the best #WorldCup ever

@elonmusk's attendance of the #ArgentinaVsFrance #WorldCupFinal says it all https://t.co/5KdzjEc60T",en,2022-12-18 17:05:17+00:00,2022-12-14_france_morocco
"🇲🇦 Walid Regragui since taking over Morocco in September:

✅ 2-0 Chile
🟨 0-0 Paraguay
✅ 3-0 Georgia
🟨 0-0 Croatia
✅ 2-0 Belgium
✅ 2-1 Canada
🟨 0-0 Spain 
✅ 1-0 Portugal

1 goal conceded (own-goal) and historic classification for the semi-finals of the World Cup. https://t.co/EfCg3Obigc",en,2022-12-10 18:00:50+00:00,2022-12-14_france_morocco
