tweet_text,tweet_lang,tweet_created_at,match_id
So Mbappe scores 4 goals in the World Cup final and France still lost🤔 https://t.co/lDip0pdvJc,en,2022-12-18 18:13:16+00:00,2022-12-18_france_argentina
"@BitMartExchange Currently Argentina team is in much form led by Messi, and Argentina has the best goalkeeper in the world to protect the goal post. 
So I think legend Messi has one of the best opportunities to win the World Cup in Qatar.

#BitMart  #Argentina #FIFAWorldCup https://t.co/3H5B00E85q",en,2022-12-13 12:50:19+00:00,2022-12-18_france_argentina
"Take nothing away from Kylian Mbappe. Winning a World Cup and scoring 4 goals in back-to-back World Cup finals at the young age of 23 is one of the greatest achievements a footballer can ever achieve.

Beautiful of a footballer.",en,2022-12-18 18:22:33+00:00,2022-12-18_france_argentina
Holy shit penalty and mbappe goal this might be the greatest game I ever watched. Watching with speed right now. Best World Cup let’s go Messi best match ever,en,2022-12-18 17:39:29+00:00,2022-12-18_france_argentina
@Ally_McCoist_ world cup final commentary...mbappe is the first to score a hat trick in a world cup final where all three goals crossed the line https://t.co/rckYGARQSw,en,2022-12-18 17:41:05+00:00,2022-12-18_france_argentina
Goncalo Ramos has more World Cup knockout stage goals than Lionel Messi and Cristiano Ronaldo combined.,en,2022-12-06 20:28:11+00:00,2022-12-18_france_argentina
"A unique Argentina campaign at the World Cup. Lost the first game and went all the way. Scored at least two goals in every game after that, including three in the semi-final and final. Lionel Scaloni’s changes and tweaks along the way were risky and brave, but it paid off.",en,2022-12-19 09:47:53+00:00,2022-12-18_france_argentina
Lionel Messi has now become Argentina'a all time leading goal scorer at World Cups (11) and the player with the most goal contributions in World Cup history (19) https://t.co/yJbcYSR3rk,en,2022-12-13 19:54:56+00:00,2022-12-18_france_argentina
"Messi has broken 3 records in the first half. 
The most appearances for any man at the World Cup (25)
Argentina top goal scorer at the World Cup
The oldest man to score 5 goals in a single World Cup…
The GOAT 🐐",en,2022-12-13 20:26:17+00:00,2022-12-18_france_argentina
"Kylian Mbappe, with five World Cup goals, is the top scorer at Qatar 2022.
Goals have been in abundance in Qatar so far, wouldn't you say?
What other World Cup stats do you know? Show off other stats you know in the replies. 😉

#WorldCupToYourDoor https://t.co/jo2wnMMVBJ",en,2022-12-07 18:00:02+00:00,2022-12-18_france_argentina
"With #Argentina moving on to #WorldCup Final, this is a great time to show the boys reaction to their penalty shootout win over the #Netherlands last week. Varsity Basketball finished practice early to catch the clinching goal! ⚽️ https://t.co/TMbsT5aHJi",en,2022-12-14 14:17:11+00:00,2022-12-18_france_argentina
@mr_black_lion Messis goals were mainly penalties. Performances were still elite at his age. Still an absolute unreal World Cup but mbappe was on a different planet!,en,2022-12-18 18:39:50+00:00,2022-12-18_france_argentina
"@raphaelvargens @FIFAWorldCup oh yeah, just a reminder Messi has been known as the playmaker someone who guides or gives instructions and also someone who gives goals out of nowhere also he can't play 💯 percent the same anymore his 35..YET his is still good!! ofc the other players will give goals as well",en,2022-12-14 06:03:30+00:00,2022-12-18_france_argentina
@AnilSinghvi_ @sachin_rt Please appreciate No 10 Mbappe also for the 3 excellent goals to take the match to penalties . He is just 23 and already won World Cup last time,en,2022-12-18 18:08:19+00:00,2022-12-18_france_argentina
Three World Cup finals goals and he’s 23 lol it’s over for you both @messi @cristiano,en,2022-12-18 16:48:08+00:00,2022-12-18_france_argentina
"@James_H630 @FIFAWorldCup You are right, there is off side. He does not get the ball but this has an influence in the game. 
The ref did refuse a goal for Griezmann against Tunisia for the same reason. But for Argentina, different rules",en,2022-12-18 23:05:13+00:00,2022-12-18_france_argentina
"A goal of sumptuous geometry....
What an assist!

#Messi #assis
#worldcup https://t.co/6pvKA3Qexh",en,2022-12-09 19:44:53+00:00,2022-12-18_france_argentina
"My bad MBAPPE 11 World Cup goals, Messi 12 👀☠️",en,2022-12-18 16:57:44+00:00,2022-12-18_france_argentina
"He called back after Messi’s goal.

“I’m into the World Cup now.”

Messi and Mbappe, making soccer/futbol fans",en,2022-12-18 17:39:40+00:00,2022-12-18_france_argentina
What a great world cup finals between Argentina and France. France was two goals down but this wonderful lady called Mbappe has scored two goals in quick succession to draw level. We are still watching. 8minutes extra time has been added,en,2022-12-18 16:55:43+00:00,2022-12-18_france_argentina
"My last hope 🙈

Come and save us kylian Mbappe
You are the one that has 5 Goals with no penalty in the world cup 2022 we gives you a call now we need you boy https://t.co/SHIyTGR3aa",en,2022-12-14 17:50:15+00:00,2022-12-18_france_argentina
"It took 18 years for Messi 
To kiss his first Worldcup.
Don't expect to achieve 
Your Goals in the early years.
Keep on hardworking
Until you achieve your goals.
 🌷 GooD MorninG 🌷
Have a Hardworking week ahead.",en,2022-12-19 05:34:29+00:00,2022-12-18_france_argentina
The France vs Argentina game at the last World Cup in Russia was arguably the most exciting game of that tournament. It had great goals and also produced the goal of the tournament. We are in for another exciting ride in the #Qatar2022    final. Expect fireworks!,en,2022-12-14 21:27:16+00:00,2022-12-18_france_argentina
"Beyond the 3 goals, the Argentina team has played exceptionally well. Great team, well deserved victory. #ArgentinaVsCroatia #WorldCup",en,2022-12-13 20:51:35+00:00,2022-12-18_france_argentina
"See Mbappe score 2 goals during the World Cup ⚽ 🤩😅
#Mbappe 
#FIFAWorldCup https://t.co/upTMXxQvQs",en,2022-12-18 16:47:42+00:00,2022-12-18_france_argentina
"Goal of the world cup 
#ArgentinaVsCroatia",en,2022-12-13 19:40:08+00:00,2022-12-18_france_argentina
"Kylian Mbappe has equaled Lionel Messi's number of world cup goals - 9.

This boy may end up overtaking Fontaine - 13 goals &amp; Ronaldo Da Lima - 15 goals when his career is done. He could also beat Klose record of 16 goals there’s no limit to what he can achieve #iweb3 #wherein https://t.co/CQgXj9h2dj",en,2022-12-07 22:16:07+00:00,2022-12-18_france_argentina
@Iam_GrootNft @etzjunior_ @juinior_marley4 @opeotf @FrankKhalidUK Only difference is one world cup and world best footballer although we all know 2out 7 leaves a sour test in the mouth of players. 2010 world cup Messi scored no goal and he was the world best. That was when I knew it was actually club best not world best.,en,2022-12-19 21:06:57+00:00,2022-12-18_france_argentina
"@goal World Cup 2022 Final is all about M and #10.

Congrats, Argentina! 🥳

Mbappe carried the whole team on his back. Got them so far yet unrequited. He was magnificent! Be proud, young man!",en,2022-12-18 18:34:19+00:00,2022-12-18_france_argentina
"@LegendFC2022 @goal As he should tbf, Messi won the World Cup and everybody has just dismissed everything Ronaldo has done in his career. Bro must be making a last inch attempt to leave a positive mark on his career",en,2022-12-22 15:44:59+00:00,2022-12-18_france_argentina
Game over? Messi has a hand on the World Cup. Argentina leading by a goal. Messi scores from the spot kick  #worldcup #Qatar2022 #ARGFRA #finals https://t.co/OAUzAzB2um,en,2022-12-18 15:28:11+00:00,2022-12-18_france_argentina
"World Cup top goals scores after the quarter-finals:

1️⃣ Kylian Mbappé 🇫🇷 - 5 
2️⃣ Olivier Giroud 🇫🇷- 4
2️⃣ Lionel Messi 🇦🇷- 4 https://t.co/0gd3rnvQTO",en,2022-12-11 05:00:00+00:00,2022-12-18_france_argentina
"*Messi loses 3 COPA finals + a World Cup* 

World football: HAHAHA! Weak mentality, can’t be the GOAT. Not a leader, fraud, Ronaldo would have won with his team.

*Ronaldo ends his World Cup career with 0 KO goals and gets knocked out by Morocco while being a bench player* https://t.co/ORzb7XlHfF",en,2022-12-11 08:53:51+00:00,2022-12-18_france_argentina
@francefootball It has never happened since 1966.. he's a one man army too good for his age...with the amount of consistency and goals back to back world cup finals....he deserves some accolades,en,2022-12-18 21:17:53+00:00,2022-12-18_france_argentina
"@emimartinezz1 You know who are you to talk about Mbappe. No one . Second goalkeeper of Aston villa . Franca and Mbappe are every world cup in semi or final , but your argentina win every 50 year with referees or whith goal with hands like Maradonna .",en,2022-12-19 13:24:20+00:00,2022-12-18_france_argentina
"It’s time to rejoice in the glory of Goals🎊⚽️🥳

World Cup Goals - Lionel Messi 🇦🇷
Finance Goals - Piramal Finance 💸

For more, visit https://t.co/6tFqapOXbm today.

#PiramalFinance #KhwaishonKeHumsafar #Celebration #Goal #Argentina #Dreams #WorldCup https://t.co/oNzOtQPf6p",en,2022-12-19 14:22:19+00:00,2022-12-18_france_argentina
Mbappe is only 23 &amp; scored 3 goals in the world cup final. #FIFAWorldCup #WorldCupFinal https://t.co/L36oCpoQbE,en,2022-12-18 18:10:24+00:00,2022-12-18_france_argentina
"Messi's 13th goal in the world cup
A gracious man❤️❤️❤️❤️❤️
The absolute best
🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷",en,2022-12-18 17:33:29+00:00,2022-12-18_france_argentina
"7 minutes to go, it’s do or die!

Football is something else! How will Mbappe score two goals in two minutes, in a World Cup final ! How??! Guyyy",en,2022-12-18 16:47:40+00:00,2022-12-18_france_argentina
"Mbappe, Rashford, Giroud, Gakpo et all have been better goal scorers in the world cup than Messi but you won't admit your goat is been given a free ride.",en,2022-12-14 05:09:16+00:00,2022-12-18_france_argentina
"Lionel Messi scored two goals and then another in a shootout as Argentina beat France 4-2 on penalties Sunday to claim a third World Cup title despite Kylian Mbappé scoring the first hat trick in a final in 56 years.

https://t.co/vjIo4KlN1y",en,2022-12-18 18:52:49+00:00,2022-12-18_france_argentina
"Are my missing something here...where are the critic?!...if Cr7 played as many penalties like Messi did in this world cup, they will tag him penaldo...but unfortunately Messi has three goals from a penalty spot.",en,2022-12-13 23:39:35+00:00,2022-12-18_france_argentina
"usually the English-language calls are not better than the Spanish ones...but, this one by @JohnStrong is solid on a great goal by Mbappe!  the hold on that last vowel is great.
#WorldCup 
#ARGFRA https://t.co/PyPpkgncjB",en,2022-12-18 17:29:49+00:00,2022-12-18_france_argentina
"Qatar 2022 World Cup. So far:

Messi - 4 goals 2 assists. 

Ronaldo -1 fake penalty,1 bench, 1 attempt to steal a goal &amp; 1 attempt to leave the World Cup. 

Next: It’s Portugal vs Morocco.",en,2022-12-10 10:24:47+00:00,2022-12-18_france_argentina
"@jxshua_x99 @francefootball Nah, messi has the most assist the entire Europe and 7 goals that is high level and he got the world cup undisputed don't argue blindly here",en,2022-12-19 18:27:37+00:00,2022-12-18_france_argentina
"Yes. Kane is a better player but Giroud has had a better career by an absolute mile

1x World Cup (potentially 2x)
1x Champions League
1x Europa League (&amp; top scorer)
1x Serie A title
1x Ligue 1 title (&amp; top scorer)
4x FA Cup
1x Puskás Award
France’s all time record goal scorer https://t.co/BqwN8jHL4C",en,2022-12-14 13:01:00+00:00,2022-12-18_france_argentina
"@MHarris1021 yes, man scored 2 goals and a pen to take his country to a world cup final you can’t name me many other players that could of done that in those circumstances ( excluding mbappe obvs)",en,2022-12-18 18:04:10+00:00,2022-12-18_france_argentina
@GixerBro1000 @Pundit95 @ESPNUK Messi isn’t a striker though so why would he need more goals ? He will eventually have more goals than Ronaldo but he doesn’t need to. He’s close at a younger age with more assists more ballon d’or and has chance to win World Cup. He’s clear,en,2022-12-14 10:47:11+00:00,2022-12-18_france_argentina
@FIFAWorldCup @TeamMessi Goal by Argentina is a fluke,en,2022-12-18 15:29:12+00:00,2022-12-18_france_argentina
"Di Maria !! 🤩
What a goal ! 
Totally sensation! 
You are a champ man..
He scored in Copa America final and the world cup final ! 🔥

#FIFAWorldCup #dimaria 
#Arg #ArgentinaVsFrance",en,2022-12-18 15:49:35+00:00,2022-12-18_france_argentina
@piersmorgan @Cristiano Ronaldo is all about goal but u know what? Messi has scored more goals in World Cup final than Ronaldo has scored in all 5 games. Debate settle,en,2022-12-18 20:01:54+00:00,2022-12-18_france_argentina
"@FIFAWorldCup ✅ Hat-trick in World Cup final
✅ Golden Boot winner
✅ 12 World Cup goals
✅ Same amount as Pele (12)

Kylian #mbappe  didn't deserve to be on the losing side today. An absolute superstar ⭐️

#FIFAWorldCup2022 https://t.co/gbH6vCuUXb",en,2022-12-18 18:28:39+00:00,2022-12-18_france_argentina
This is the way the game of #football should be played #Argentina 1-0 up and attacking for a second goal.  #messi #ArgentinaVsFrance #WorldCup https://t.co/AegClEEeUx,en,2022-12-18 15:36:43+00:00,2022-12-18_france_argentina
@ODDSbible 12 World Cup goals in 2 tournaments more than messi already future goat 🐐 if I ever i see one,en,2022-12-18 19:09:42+00:00,2022-12-18_france_argentina
"@FIFAWorldCup The referee helped Argentina, he should have sent Paredes off against the Netherlands. Messi scored an illegal goal because the penalty kick should have been returned. Everything is prepared for Messi to win the World Cup. This is the biggest corruption in history.",en,2022-12-10 09:31:17+00:00,2022-12-18_france_argentina
"@12mphahlele @Carra23 Didn’t know di Maria had more goals, assists, individual and club trophies then ronaldo. It’s nothing to do with just the World Cup. Messi has every single stat over ronaldo, the World Cup is the icing on the cake, not the whole debate.",en,2022-12-20 00:15:38+00:00,2022-12-18_france_argentina
"@Vito_Hirsch @UTDTrey Yea ask Ronaldo to score and assist in the same game and win golden ball and score more goals than messi in world Cup, then we will talk",en,2022-12-14 10:28:31+00:00,2022-12-18_france_argentina
@FIFAWorldCup @TeamMessi Goal-keeper Martinez too played a great role in team's victory .,en,2022-12-18 18:09:16+00:00,2022-12-18_france_argentina
"@the_seoflow @stefanovais @decinitive @avisualgame It's not like Brazil is a gigantic country, just the 5th largest (largest than contiguous US btw).

Pele played 92 international games with the National team, scoring 77 goals (0.83 per game, against Messi's 0.56). In World Cup finals 14 games, 12 goals.",en,2022-12-16 10:37:07+00:00,2022-12-18_france_argentina
