tweet_text,tweet_lang,tweet_created_at,match_id
"@thisisTawona First of all, for of the 5 was worth it, a foul is a foul, and outside the penalties they still scored open play goals.l so it's not like they advanced on penalties

Secondly how many where France awarded last World cup?

Or is only a problem cos its Messi's Argentina",es,2022-12-14 09:15:06+00:00,2022-12-09_netherlands_argentina
"#報道ステーション #内田篤人

#messi Congrats 🎉☺️

u made #argentina very very happy🇦🇷

finally u’ve collected all titles🎉🎉
 #maradona &amp; #Riquelme &amp; #Dimaria must be so happy.

super goal after super goal🇫🇷😎🇦🇷🎉

#NoFootballNoLife

#worldcup #bocajuniors #copademundo #depaul https://t.co/B64aexhF6m",es,2022-12-19 14:11:39+00:00,2022-12-09_netherlands_argentina
Oh! Lord! What a come back from #France 97 secs between goals! 2-2. #ArgentinaVsFrance #WorldCup,es,2022-12-18 16:45:48+00:00,2022-12-09_netherlands_argentina
"Finished Lionel Messi. 

Best scoring year ever for Argentina. Most goal contributions at the World Cup. Most assists at the World Cup. Player of the tournament at the World Cup. Finished Messi &gt; the former pretenders to his throne. Khalifa. https://t.co/6lxc0Kmanu",es,2022-12-18 20:01:26+00:00,2022-12-09_netherlands_argentina
"Best wishes dear Messi 💙

#messi #lionelmessi  #argentina #France #worldcup #qatar2022 #football #bestwishes #argentina #win #viraloftheday #manofthematch #nihadnvajid #reelsinstagram #goals
.
@leomessi @argentinafansindia_ https://t.co/Xaa5Ti62LL",es,2022-12-18 06:58:49+00:00,2022-12-09_netherlands_argentina
"Six moths ago Argentina Goal Keeper, Emiliano Martinez, was in remote North Queensland receiving an indigenous welcome with local Townsville team Wulguru.
Today he put on one of the greatest goal keeping performances ever seen winning a @FIFAWorldCup
Who would have thought? https://t.co/pxVuektajI",es,2022-12-18 22:18:00+00:00,2022-12-09_netherlands_argentina
"Argentina recreated a whole new history by winning the FIFA World Cup.
Viva La Argentina. 

#argentina #fifa #worldchampions #football #champions #fifaworldcup #messi #goal #goat https://t.co/78C3JPtF5V",es,2022-12-19 06:19:46+00:00,2022-12-09_netherlands_argentina
"Both Maradona and Messi won World Cup(Maradona with hand of God goal). Messi scored more goals than him, has more individual Awards than Maradona for Argentina,
Daniel Regha, elaborate why you said Maradona is your No.1 GOAT? 🤷🏻‍♂️
Messi is the undisputed GOAT. https://t.co/fmJf0wt716",es,2022-12-18 21:00:51+00:00,2022-12-09_netherlands_argentina
"Goals, assists, and pure magic from Leo Messi in the World Cup finals. Let's do this, Argentina!

#Byjus #EducationforAll #Byjusxmessi #Qatarworldcup2022 https://t.co/FFXmIaGcBC",es,2022-12-19 07:19:01+00:00,2022-12-09_netherlands_argentina
Breakdown of a wonderful team goal by @Oficial7DiMaria for #Argentina @afa vs #France @FFF from Sunday's World Cup final. Brilliant first-touch football with super spacial awareness from Argentina with France caught ball-watching in the build-up. #QatarWorldCup2022 https://t.co/iZ9W3vZVZv,es,2022-12-20 11:54:12+00:00,2022-12-09_netherlands_argentina
"INTERNATIONAL PROPHECY FULFILLED

Prophet Angel saw it and said it !!! ….. Argentina WINS the FIFA World Cup 2022 even called out the goal difference!!
#worldcup2022 #worldcup #argentina #france https://t.co/Oi8bKPFBpw",es,2022-12-18 20:41:20+00:00,2022-12-09_netherlands_argentina
"Although the Costa Ricans were eliminated from the World Cup against the Netherlands, who went undefeated thanks to a Keylor Navas who made his goal an insurmountable wall.

Costa Rica was eliminated in a penalty shootout against the Holland, and that historic feat came to an end https://t.co/QnSnBziX1G",es,2022-12-17 16:37:04+00:00,2022-12-09_netherlands_argentina
That’s a goal?? Wait… #WorldCup #ArgentinaVsFrance #FIFAWorldCup #FIFAWorldCupFinal,es,2022-12-18 17:30:16+00:00,2022-12-09_netherlands_argentina
"Africa look at the photo below lost the world cup to Argentina yesterday.They were surely outsmarted in the first half. But,they managed to reorganize and almost have beaten Argentina. In penalities they lost.I think we Africa need to learn to be goal 1/2 https://t.co/fRdtV45NZe",es,2022-12-20 02:31:35+00:00,2022-12-09_netherlands_argentina
@francefootball sooo obvious... messi is gona win his 8th ballon dor.... world cup cant b compared to any other trophy and he delivered it with a the best performances never seen before by a 35 yr old player... being involved in almost 95% of argentina goals,es,2022-12-19 06:03:17+00:00,2022-12-09_netherlands_argentina
"Outstanding World Cup👀.Messi has a well deserved world cup title finally.💙🙌 Congratulations Argentina Champions of the World in Football.😲 Wonderful goals by Messi.👊 Well played France coming from behind twice.👏 Mbappe's hat-trick was a treat to watch.😲
#FIFAWorldCup2022 https://t.co/TcA88UxrCR",es,2022-12-18 18:11:49+00:00,2022-12-09_netherlands_argentina
"Another shoot out...

A goals galore where Netherland had to come from two goals down.

It dragged and has to be a penalty shoot out.

Argentina came tops and moves Messi closer to his dream.

The world cup.

Up next Croatia.

#FIFAWorldCup 
#WorldcupQatar2022 
#WorldCupDiaries",es,2022-12-09 22:03:20+00:00,2022-12-09_netherlands_argentina
That 2nd goal from Argentina was just beautiful. Ready for the 🐐 to get his World Cup!,es,2022-12-18 15:39:50+00:00,2022-12-09_netherlands_argentina
"@QurLir @Tun60497181 @hajduk1979 @goal We are both rooting for Messi and Argentina to win the World Cup. 

Maybe you can find highlights in where you are but I can’t get clear highlights here.",es,2022-12-14 15:44:23+00:00,2022-12-09_netherlands_argentina
US Top News | Sun | 18 Dec | 20:09 | CET | Argentina boss Lionel Scaloni is coolest man in Qatar as he stands still while bench goes wild after World Cup goal https://t.co/uvPUWH5OPI,es,2022-12-18 19:09:19+00:00,2022-12-09_netherlands_argentina
Buenos Aires after Messi scored🤯🇦🇷 #messi #worldcup #argentina #goal #futebol #shorts https://t.co/6IirFyvxee,es,2022-12-08 20:51:44+00:00,2022-12-09_netherlands_argentina
"666👀🇦🇷
Lionel Messi can score his 6th goal of this World Cup in his 6th final with Argentina, in their 6th World Cup Final!

#FIFAWorldCup  #WorldCup #LionelMessi #Messi #GOAT #Football #ARGFRA #Argentina #France #Qatar2022  #Gematria https://t.co/dnuJ1vaxaQ",es,2022-12-16 02:55:37+00:00,2022-12-09_netherlands_argentina
That goal by Alverez was something else! #WorldCup #Argentina #LeoMessi,es,2022-12-13 19:57:37+00:00,2022-12-09_netherlands_argentina
"@Arp_Zee @goal You all underrated the work of Scaloni.
He would bring Argentina 2026 world cup, with Messi as mentor perhaps",es,2022-12-23 05:09:06+00:00,2022-12-09_netherlands_argentina
"11 of the 12 goals Argentina have scored at this World Cup have come with Julián Álvarez on the pitch.

All 5 goals conceded have come when he was off it.

Argentina's unsung hero. https://t.co/bkQYgeElav",es,2022-12-17 06:26:56+00:00,2022-12-09_netherlands_argentina
"@1xBet_Eng Ronaldo at 35 in that Argentina team no harm would score 15+ goals in one World Cup. 

More goals at 34 in less games than messi does 34 AND 35 combined 😂 https://t.co/PQXdr2GHAI",es,2022-12-19 16:16:44+00:00,2022-12-09_netherlands_argentina
"What a final of #FIFAWorldCup.  

Argentine won the world cup, but #Mbappe scored a hat-trick and stole the show.

Messi won it for Argentina.

Argentina is the Champions of the world. #ARGFRA

Here are the goals scored by #KylianMbappe https://t.co/5lZUHYDZiW",es,2022-12-18 18:06:42+00:00,2022-12-09_netherlands_argentina
"Lionel Messi in the World Cup

10 goals
7 penalties!

👀

#FIFAWorldCup #Argentina https://t.co/kdystoFVRZ",es,2022-12-09 23:07:59+00:00,2022-12-09_netherlands_argentina
"Cody Gakpo, Wout Weghorst and every goal by the Netherlands in the 2022 FIFA World Cup https://t.co/MAgB0Ky7j2 https://t.co/B3MpNnbNLS",es,2022-12-10 00:54:06+00:00,2022-12-09_netherlands_argentina
"Congratulations to Argentina and the team for winning the World Cup.

May our country achieve a bright position in the field of football in the coming times. It can certainly be assumed that what the Modi govt is doing to achieve this goal will bring about changes in the future. https://t.co/XhpDhOTMrS",es,2022-12-19 01:31:09+00:00,2022-12-09_netherlands_argentina
"If Messi wins the world cup without scoring or assisting another goal, he stands at 63 G/A currently. Considering the form he's in, an 8th Balon d'Or is definitely in the cards😤
#Messi𓃵 #ArgentinaVsCroatia #FIFAWorldCup #Qatar2022",es,2022-12-14 05:46:46+00:00,2022-12-09_netherlands_argentina
"Wout Weghorst:

Goals for Burnley - 2

Goals in 22 minutes of play against Argentina in a World Cup quarter-final - 2

#NEDARG | #twitterclarets",es,2022-12-09 21:08:46+00:00,2022-12-09_netherlands_argentina
"Why should I celebrate or congratulate a preplanned fraud?
All 6 penalties awarded to Argentina in this just concluded World Cup were glaringly controversial.
FIFA won the World Cup.
Imagine Argentina's third goal..
FIFA messed up the tournament!",es,2022-12-18 20:53:45+00:00,2022-12-09_netherlands_argentina
"Goal for #Argentina 1 - 0 lead 
#ArgentinaVsFrance #WorldCup #FIFAWorldCup",es,2022-12-18 15:34:37+00:00,2022-12-09_netherlands_argentina
"Let's go for that 3rd goal, Argentina!!!

#Argentina #Messi #WorldCup #NEDARG #ARGNED",es,2022-12-09 20:41:33+00:00,2022-12-09_netherlands_argentina
"This has been a fantastic World Cup.

Messi has his goal.

Argentina leads 2 - 0 at the half.",es,2022-12-18 15:55:15+00:00,2022-12-09_netherlands_argentina
Argentina vs France: Real reason Messi’s goal in World Cup final wasn’t cancelled https://t.co/5UaXK1efCg,es,2022-12-20 08:21:09+00:00,2022-12-09_netherlands_argentina
"2022 World Cup Goal Difference Leaders
(All Stats through Thursday's games)

England (10)
Portugal (7)
Spain (6)
Netherlands (6)
Brazil (5)
France (5)
Argentina (4)
Morocco (3)
Croatia (3)
Ecuador (1)
Japan (1)
Germany (1)
Uruguay (0)
https://t.co/jaJnR0zTTh",es,2022-12-09 12:49:59+00:00,2022-12-09_netherlands_argentina
"Julian Alvarez has now scored four goals in four World Cup starts for Argentina. ⚽️⚽️⚽️⚽️

Incredible from Lionel Messi in the build up. 😍👏

#FIFAWorldCup #ARG https://t.co/8km99FQEfy",es,2022-12-14 03:51:53+00:00,2022-12-09_netherlands_argentina
Messi's last goal of his #FIFAWorldCup career. Argentina wins the world cup for Maradona. #ARGFRA,es,2022-12-18 17:55:23+00:00,2022-12-09_netherlands_argentina
"FIFA World Cup 2022: Argentina reach finals as Lionel Messi becomes their all-time leading World Cup goal-scorer
#2022FIFAWorldCup #Argentina #Croatia #FIFAWorldCup
https://t.co/uHutb2LqcR",es,2022-12-14 03:32:17+00:00,2022-12-09_netherlands_argentina
"Chelsea TV: 'THAT is one of the goals of the season already!' | Hernan Crespo | World Cup Blue Stars 🔵 #shorts We're proud of our World Cup Blue Stars, past and present! Here's former Chelsea and Argentina striker Hernan Crespo scoring a stunning inj… https://t.co/NejEGtul2t",es,2022-12-13 20:44:03+00:00,2022-12-09_netherlands_argentina
"Kylian Mbappé (23) is only the fifth player in history to score in two separate World Cup finals. The France forward added to his goal against Croatia in 2018 with a hat-trick against Argentina. 

https://t.co/mO9LT9vWtc",es,2022-12-19 15:47:53+00:00,2022-12-09_netherlands_argentina
"@WinGoalNFT Replying to 
@WinGoalNFT
1️⃣Which team will lift the #WorldCup? 
Answer : Argentina 🇦🇷🇦🇷
2️⃣Will #Messi Goal?
Answer : Yes
3️⃣Will #Mbappe Goal?
Answer : No",es,2022-12-18 07:30:36+00:00,2022-12-09_netherlands_argentina
"24,400 tweets per second for France’s goal, highest ever for World Cup!
#ArgentinaVsFrance",es,2022-12-18 17:39:47+00:00,2022-12-09_netherlands_argentina
"Throwback to Martinez first game, when he conceded 3 goals to Port Vale. @OfficialPVFC @OUFCOfficial #ArgentinaVsFrance @FIFAWorldCup #WorldCupFinal https://t.co/SoAk4Gaj3a",es,2022-12-18 20:03:11+00:00,2022-12-09_netherlands_argentina
"Ronaldo fans been working overtime since Messi won the world cup. Re-submitting Ronaldo CV of goals. Jumping on the Pele and Mbappe bandwagon. How the narrative has changed from ""Ronaldo won with Portugal and Messi hasn't with Argentina."" Just give it a rest guys. #Messi𓃵 end of https://t.co/txfjJutHAg",es,2022-12-22 06:44:55+00:00,2022-12-09_netherlands_argentina
"@KaykyG19 @nocontextfooty But Argentina is still in the World Cup, with the same points, record and goals than Brazil.",es,2022-12-07 12:03:25+00:00,2022-12-09_netherlands_argentina
"The World Cup final between France and Argentina also sees the 4️⃣ 𝙩𝙤𝙥 𝙨𝙘𝙤𝙧𝙚𝙧𝙨 go head-to-head🔥🔥

🇫🇷 Kylian Mbappé: 𝟱 goals
🇦🇷 Lionel Messi: 𝟱 goals
🇫🇷 Olivier Giroud: 𝟰 goals
🇦🇷 Julián Álvarez: 𝟰 goals #ARG #FRA #WorldCup #ARGFRA https://t.co/IswD8q3dHR",es,2022-12-18 13:47:12+00:00,2022-12-09_netherlands_argentina
"GOAL!

Messi rolls it bottom right! 22 minutes on the clock at the Argentina No10 has his nation ahead in the World Cup final!

#ARG 1-0 #FRA 

#FIFAWorldCup | #Qatar2022

https://t.co/UmozTF3WiK",es,2022-12-18 15:23:09+00:00,2022-12-09_netherlands_argentina
"GOAL 🥅
⚽ FIFA World Cup 🏆 2022
Argentina 🇦🇷 3-2 🇫🇷 France

#FIFAWorldCup    #Qatar2022onGMABC https://t.co/b2EbrIYnrN",es,2022-12-18 17:39:17+00:00,2022-12-09_netherlands_argentina
"@emmy_inzhaghi @goal That's just an assumption isnt it? Psg problem for all these years is just they're bunch of superstars with no emotional connection toward each other that cause poor teamwork.
Tons of ego with divided purpose. While argentina are all about one thing, win the world cup.",es,2022-12-23 16:14:42+00:00,2022-12-09_netherlands_argentina
"The last time these two met at the quarter-finals of the World Cup was in 1998. Dennis Bergkamp scored a clutch goal on the stroke of 90mins to win the game 2-1 for the Netherlands. Who wins it this time ?🤞🏽

#FIFAWorldCup #GTVSports https://t.co/zscnCpszxE",es,2022-12-09 06:48:20+00:00,2022-12-09_netherlands_argentina
nicky doll scores a total of 3 goals for france in the game france vs argentina in the world cup https://t.co/SKDMh22bPZ,es,2022-12-18 17:46:35+00:00,2022-12-09_netherlands_argentina
"Argentina into the final of fifa world cup football beat Croatia 3-0. What a moment...Messi again in the magical touch, one goal by him  (and one beautiful assist to Alvarez) and two from Alvarez. Best wishes for the big big final.....",es,2022-12-13 21:06:17+00:00,2022-12-09_netherlands_argentina
Argentina won the World Cup tittle 2022 from 1st n 3rd goals from messiah(Lionel Messi) and 2nd was from an Angel (Di Maria). Truly this was the best time for both in football history.,es,2022-12-19 04:13:11+00:00,2022-12-09_netherlands_argentina
"What a Goal 😱😲 
See team work jeez, I'm so emotional rn. Messi will win this world cup
#ArgentinaVsFrance #Messi  #FIFAWorldCup",es,2022-12-18 15:39:43+00:00,2022-12-09_netherlands_argentina
It was Fifa who used their remote control to stop Kolo Muani from scoring this goal because the worldcup was rigged for Argentina https://t.co/qo2I6diCb2,es,2022-12-21 13:29:59+00:00,2022-12-09_netherlands_argentina
"@FIFAWorldCup To all Ronaldo's clowns, did FIFA tell other teams not to score against Argentina? Did FIFA score all the goals for Argentina? Did they tell Ronaldo not to score this WC? 

Everything was well when Saudi beat Argentina, but now they made it to the finals y'all start hating. CRY.",es,2022-12-14 10:53:48+00:00,2022-12-09_netherlands_argentina
"Lionel Messi scores Argentina first goal against Croatia. 
World Cup Semifinals.",es,2022-12-13 19:35:16+00:00,2022-12-09_netherlands_argentina
"Brazil gives us baller after baller, generation after generation. Argentina just gave us Maradona and kept trying to clone him year after year (Ortega, Saviola, Aimar) until they landed Messi. 

Two of the top 5. 10 World Cups. Four World Cup Finals. 18 World Cup goals. Sick.",es,2022-12-13 21:38:19+00:00,2022-12-09_netherlands_argentina
"Argentina has advanced to the World Cup final by beating Croatia 3-0, with Lionel Messi scoring a penalty and having a hand in the other two goals. https://t.co/9rfQvA3qdu",es,2022-12-13 21:03:00+00:00,2022-12-09_netherlands_argentina
"Qatar World Cup Football semi-final: France overcame Morocco 2:0. Morocco showed their class. But France's defence and attack were excellent. Mbappe played an important part. Hernandez and Muani each scored a goal. In the final on 18.12.2022, Mbappe will meet Messi, Argentina. https://t.co/Nr782PHH7B",es,2022-12-15 07:45:51+00:00,2022-12-09_netherlands_argentina
Messi Goal for final world cup 2022 #ArgentinaVsFrance #FIFAWorldCup #WorldCup #Messi𓃵 https://t.co/XcIjLONRyh,es,2022-12-18 15:28:09+00:00,2022-12-09_netherlands_argentina
"Lionel Messi becomes Argentina's all time topscorer in World Cup history. 🇦🇷#Qatar2022 

11 goals https://t.co/PZH3Uq1Qpf",es,2022-12-13 19:42:07+00:00,2022-12-09_netherlands_argentina
@Troll_Fotballl And argentina will never defeat a team by 5 goal margin at a worldcup,es,2022-12-06 21:04:13+00:00,2022-12-09_netherlands_argentina
Kylian Mbappe quick double in World Cup final: French star smashes goal record in 2022 decider vs Argentina https://t.co/jLiQyQh35Y,es,2022-12-18 17:30:05+00:00,2022-12-09_netherlands_argentina
@revxvals He scored the most goals in the world cup 4 of them on Argentina now and made them go to the penalties what do you want more😂,es,2022-12-18 18:39:31+00:00,2022-12-09_netherlands_argentina
Angel di Maria has been nearly non-existent for Juventus this year and here he is involved in both World Cup goals for Argentina.  That's the World Cup for you.,es,2022-12-18 15:39:24+00:00,2022-12-09_netherlands_argentina
"Messi &amp; Co (La selección) shines as the Albicelestes thrashed Croatia 3-0 and  advance to the World cup final. 
What a goal &amp; assist from messi.
#ArgentinaVsCroatia #Arg #CROARG #Messi #Croatia #HRV #Modric #FIFAWorldCup #WorldCup #WorldCup2022 #Argentina #FIFAWorldCupQatar2022 https://t.co/J9eB62iVt1",es,2022-12-13 22:43:43+00:00,2022-12-09_netherlands_argentina
"The 4 Players with five or more Combined Goals &amp; Assists at the 2022 🇶🇦 FIFA World Cup Finals: 

Lionel Messi (🇦🇷 Argentina 8)
Kylian Mbappé (🇫🇷 France 7)
Harry Kane (🏴󠁧󠁢󠁥󠁮󠁧󠁿 England 5)
Bruno Fernandes (🇵🇹 Portugal 5)

#FIFAWorldCup #Qatar2022 
https://t.co/O6IkM1u9Bc https://t.co/Ht51FitYv7",es,2022-12-16 07:40:31+00:00,2022-12-09_netherlands_argentina
Holy shit! #FRA just tied it up at 2 a piece in a matter of a minute and a half late in the match. Mbappe with two quick goals (one on a penalty). The #FIFAWorldCup may be slipping away from #ARG and Messi in his last #WorldCup. France with momentum. #ArgentinaVsFrance #ARGFRA,es,2022-12-18 16:49:37+00:00,2022-12-09_netherlands_argentina
@gabriel21ry @neshan12758575 @LakeShowYo 4pks out of his 7 goals 🤣 Pessiiii !!! Isn’t it funny how much all the organizers from FIFA etc.. wanted Argentina and Messi to win the World Cup … 🤔 funny how almost every match they played they would always get a PK called. 🤡🤡,es,2022-12-18 22:58:01+00:00,2022-12-09_netherlands_argentina
"Mbappe’s just a year older than me and man’s already scored 12 World Cup goals. What composure playing at the biggest stage in world football.
#Mbappe #ArgentinaVsFrance #FIFAWorldCup",es,2022-12-18 18:18:59+00:00,2022-12-09_netherlands_argentina
Gary Lineker Just called Argentina solid! They lost to Saudi Arabia and conceded two goal to a block from Burnley! If they are solid Maguire &amp; Stones are Beckenbauer &amp; Moore reincarnated #WorldCup,es,2022-12-09 22:17:40+00:00,2022-12-09_netherlands_argentina
"DI MARIA GOALLLLLLLLLLL

ARGENTINAAAA GOALLLLLLLLLL

OH. MY. FUCKING. GODDDDDDDDDD 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

WHAT A GOAL, MAN

#ArgentinaVsFrance
#Qatar2022 #FIFAWorldCup #WorldCup #FIFAWorldCup2022 #FIFAWorldCupQatar2022 #FIFAWorldCupFinal #FIFA",es,2022-12-18 15:39:47+00:00,2022-12-09_netherlands_argentina
"For a host country that was surrounded by a lot of controversy… for a World Cup that was played during the holiday season…

I will say that this was THE BEST World Cup in World Cup history. 172 goals were scored, with Argentina winning their third title at the end. 🇦🇷🏆 https://t.co/7TpKYwrVOC",es,2022-12-20 05:52:11+00:00,2022-12-09_netherlands_argentina
[Q-FANCAM 4K] ARGENTINA NATIONAL TEAM'S LIONEL MESSI 'THE LAST GOAL' | @ FINAL FIFA WORLD CUP 2022 221218,es,2022-12-18 18:47:12+00:00,2022-12-09_netherlands_argentina
"@BGibbsy4 @1116sen • AFL Releasing the fixture on a Sunday morning coinciding with Australia/World Cup round of 16 v Argentina. 
• Cats annihilating Swans in GF.
• Grundy to Dees.
• Buddy’s 1000th goal
• Return of Cunnington/Docherty
• Blues miss finals after a 8-2 start.
• WC -wafl 
#afl",es,2022-12-13 23:42:52+00:00,2022-12-09_netherlands_argentina
"Argentina are through to the World Cup semi-final! 🇦🇷 

Messi now has 4 goals and 2 assists at the tournament. Golden Ball incoming? 👀

#FIFAWorldCup https://t.co/WSqtCXofp9",es,2022-12-09 22:07:06+00:00,2022-12-09_netherlands_argentina
"@MixedMa30511035 @ahkdjslwndls @elhipomaslaton @QueenSolitude07 @MadridXtra @Sebasrur @xLeandro7 Julian Alvarez, Argentina's n 9, Libertadores and World Cup Champion. Earling Halland has a good year in Dortmund and 18 goals in MC, but wherever you say",es,2022-12-21 14:53:26+00:00,2022-12-09_netherlands_argentina
"Congratulations Argentina🇦🇷….

Argentina 3-Croatia 0

Still never lost a FIFA World Cup semi-final. Argentina are through to the 2022 final.

Another goal, another assist, another 'Player of the Match' performance by Leo Messi, and two goals by Julian Alvarez. https://t.co/VhCUPLGT0p",es,2022-12-13 22:05:06+00:00,2022-12-09_netherlands_argentina
"Today is the World Cup final! #FIFAWorldCup
#ArgentinaVsFrance

🎁  As the holder of a player on the winning team, you will receive a free mint from the official collection.
🎁  1 Goal = 1 Sol. 

https://t.co/6zSdWdsHbb",es,2022-12-18 15:23:00+00:00,2022-12-09_netherlands_argentina
