tweet_text,tweet_lang,tweet_created_at,match_id
UK News | Mon | 19 Dec | 16:07 | UTC | Mario Gotze wildly celebrates Argentina’s World Cup win eight years after winning goal against Messi and Co for Germany https://t.co/453R1HMOJX,es,2022-12-19 16:07:25+00:00,2022-12-01_costarica_germany
Goal Morning .. Burruchaga guides Argentina to the 86 World Cup with a surprising goal in Germany https://t.co/DeCUNg9qWJ,es,2022-12-08 04:35:40+00:00,2022-12-01_costarica_germany
"⚽️ | TRANSFERS: Kroos➡️Juventus❓

Juventus are keeping tabs on Real Madrid midfielder Toni Kroos with the Italian side keen on making a move at the start of next season.

🇩🇪World Cup winner with Germany
⚪️20 goals in 250+ matches for Madrid
🌟4 x UCL winner
#Kroos #Juventus #RM https://t.co/jF9ZEfYDJR",es,2022-12-07 10:29:10+00:00,2022-12-01_costarica_germany
spain score all demma world cup goals against costa rica.,es,2022-12-06 18:31:05+00:00,2022-12-01_costarica_germany
"@siralexwengee @mathx98 @goal That was 8 years ago, when germany won the world cup, nowadays those guys can't even pass the group phase",es,2022-12-09 13:27:16+00:00,2022-12-01_costarica_germany
"@goal Brazil, Italy &amp; Germany both only ended up within 1 World Cup titles in this 21th century.
So it be with their all majority fans under 30 age is only 1 time too to see that NT win World Cup and even most Brazil fans under 25 never see their NT win a World Cup!! All is equal",es,2022-12-09 17:59:32+00:00,2022-12-01_costarica_germany
@GrimBoyRob So much w*nking over Spain by certain pundits in this World Cup but Southgate would get crucified for negativity if England went out playing like that. They also only won one game and only scored two goals after the Costa Rica win.,es,2022-12-06 18:52:42+00:00,2022-12-01_costarica_germany
"@billylacy10 Euros 2020: Scored 1 against Ukraine (we beat them 4-0), scored 1 against Denmark (tap in after his penalty was saved), scored 1 against Germany (tap in), ghosted in the final.
World cup 2018: Scored 2 open play goals (against Tunisia) and 3 penalties, ghosted in the semi",es,2022-12-10 22:35:20+00:00,2022-12-01_costarica_germany
"2022 World Cup Goal Difference Leaders
(All Stats through Wednesday's games)

England (10)
Portugal (7)
Spain (6)
Netherlands (6)
Brazil (5)
France (5)
Argentina (4)
Morocco (3)
Croatia (3)
Ecuador (1)
Japan (1)
Germany (1)
Uruguay (0)
https://t.co/x9pkF9Bb8S",es,2022-12-08 12:49:59+00:00,2022-12-01_costarica_germany
"France — 1998 and 2018 World Cup win.
Germany — 1954, 1974, 1990, 2014 World Cup wins.
Italy — Euros 2000 (lost in the final via golden goal) and Euros 2020 win. 
Italy ~ 1982 World Cup and 2006 World Cup win.",es,2022-12-05 21:13:32+00:00,2022-12-01_costarica_germany
"RT @TurtleShanti: @ViniDinho19 Against FIFA World Cup winners #BRAZIL #GERMANY #ITALY #ARGENTINA #FRANCE #URUGUAY #SPAIN #ENGLAND

Appearances
Messi-29
CR-27

Goals
Messi-14
CR-4

Assists
Messi-4
CR-0",es,2022-12-14 08:26:04+00:00,2022-12-01_costarica_germany
"@F365 Ronaldo scored two goals in the 2002 World Cup final against Germany, not one as the article states !",es,2022-12-17 09:28:27+00:00,2022-12-01_costarica_germany
Nobody has come back from two goals down to win a World Cup final since West Germany in 1954,es,2022-12-18 15:39:58+00:00,2022-12-01_costarica_germany
"Germany's goalkeeper Manuel Neuer reacts after receiving a goal during the World Cup group E soccer match between Costa Rica and Germany at the Al Bayt Stadium in Al Khor, Qatar, on Dec. 1, 2022. (Martin Meissner/AP Photo)MUNICH, Germany—Germany #

https://t.co/JBrxsTIFlG https://t.co/wapW2itgeS",es,2022-12-10 14:52:06+00:00,2022-12-01_costarica_germany
"The Who, What, Where, and When's of World Cup 2022 Goals: Germany took the most shots from inside the penalty area. Wasteful. #WorldCup2022 https://t.co/Pb7aZ5mmb7 https://t.co/3SUXgGVIdw",es,2022-12-09 11:00:04+00:00,2022-12-01_costarica_germany
