collected_at,match_id,competition,home_team,away_team,query,query_language,tweet_id,tweet_created_at,tweet_lang,tweet_text,conversation_id,possibly_sensitive,source,retweet_count,reply_count,like_count,quote_count,author_id,author_username,author_name,author_verified,author_followers_count,author_following_count,author_tweet_count,author_listed_count
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206662948954349,2025-11-05T22:59:05.000Z,en,RT @eurofootcom: 😂🤳 A Manchester City fan took a selfie with Phil Foden after he scored against Borussia Dortmund. 💙 https://t.co/yAgcbTjrEq,1986206662948954349,False,,454,0,0,0,1966216313249857536,AmaBaKwame02,Draxler Asiedu,False,25,106,4626,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206660738658597,2025-11-05T22:59:04.000Z,en,RT @OneFootball: Phil Foden hits a brace as Man City crush Dortmund and go up to fourth in the Champions League 👏🤩🏆 https://t.co/tw0DTXWP9O,1986206660738658597,False,,159,0,0,0,976069223490490374,chill_xone,chillxone,False,1653,7500,269617,1
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206627574218982,2025-11-05T22:58:56.000Z,en,RT @Squawka: Erling Haaland becomes the first player ever to score in five consecutive UEFA Champions League appearances for three differen…,1986206627574218982,False,,376,0,0,0,70570926,Obieze__,Obieze TheRealtor,False,3556,1777,267187,22
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206605629595869,2025-11-05T22:58:51.000Z,en,RT @xGPhilosophy: Man City (2.14) 4-1 (0.95) Dortmund,1986206605629595869,False,,29,0,0,0,1614324350290722818,MarzMagiic,Mars 'Dey' 👾,False,288,283,51181,2
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206562436980846,2025-11-05T22:58:41.000Z,en,RT @City_Xtra: Who has been your #ManCity Player of the Match vs Borussia Dortmund tonight? 💫,1986206562436980846,False,,11,0,0,0,1930317939129065472,phodenomenal,dcyqt,False,313,517,29548,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206556422348931,2025-11-05T22:58:39.000Z,en,RT @City_Xtra: [90’] Four minutes added on. #ManCity 3-1 Borussia Dortmund. #UCL,1986206556422348931,False,,10,0,0,0,1930317939129065472,phodenomenal,dcyqt,False,313,517,29548,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206554278727814,2025-11-05T22:58:39.000Z,en,"RT @ChampionsLeague: Impressive victory for Man City 🔵

#UCL https://t.co/3FB80OrMBp",1986206554278727814,False,,766,0,0,0,1906386020863459328,why_meliodas,Meliodas,False,97,198,128,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206529243271253,2025-11-05T22:58:33.000Z,en,"RT @idextratime: UCL
FT : Manchester City 4-1 Dortmund 

⚽ Foden 22', 57'
⚽ Haaland 29'
⚽ Cherki 90+1'
-
⚽ Anton 72'

Malamnya Phil.. 👏🏽 ht…",1986206529243271253,False,,80,0,0,0,315570718,_khml_,KR,False,505,435,58196,4
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206490735026332,2025-11-05T22:58:23.000Z,en,RT @Squawka: Erling Haaland becomes the first player ever to score in five consecutive UEFA Champions League appearances for three differen…,1986206490735026332,False,,376,0,0,0,1460794243425910790,Doominguezzz_,Jony 😁,False,98,85,38125,4
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206488143266189,2025-11-05T22:58:23.000Z,en,"RT @SisoChukwuemeka: @UTDTrey Man U fan celebrating Man City win, just to banter Dortmund…😒 https://t.co/zPCZ1fXHAq",1986206488143266189,False,,72,0,0,0,1019208586461962240,_jay3001,31st Jay,False,75,180,7683,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206470179029172,2025-11-05T22:58:19.000Z,en,"RT @City_Xtra: #ManCity are now unbeaten at home in the #UCL group/league stage across 22 matches, with their last loss coming vs Lyon in 2…",1986206470179029172,False,,65,0,0,0,1930317939129065472,phodenomenal,dcyqt,False,313,517,29548,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206429309546807,2025-11-05T22:58:09.000Z,en,"RT @ChampionsLeague: Impressive victory for Man City 🔵

#UCL https://t.co/3FB80OrMBp",1986206429309546807,False,,766,0,0,0,1206912953905233920,liamkibe,Az!z,False,2352,1212,178475,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206419889095027,2025-11-05T22:58:07.000Z,en,RT @OneFootball: Phil Foden hits a brace as Man City crush Dortmund and go up to fourth in the Champions League 👏🤩🏆 https://t.co/tw0DTXWP9O,1986206419889095027,False,,159,0,0,0,1556428209406754817,Aleeyu676353272,Alee_X,False,33,426,3831,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206416529674482,2025-11-05T22:58:06.000Z,en,"RT @City_Xtra: Match Report &amp; Player Ratings: #ManCity 4-1 Borussia Dortmund, #UCL League Phase.👇🔢

✍️ @hamishmacrae16 

https://t.co/74c9D…",1986206416529674482,False,,10,0,0,0,157189624,bsg0604,sg_park_v7🩵⚽️🇰🇷,False,1304,1957,666188,19
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206372766126266,2025-11-05T22:57:55.000Z,en,"RT @ChampionsLeague: Impressive victory for Man City 🔵

#UCL https://t.co/3FB80OrMBp",1986206372766126266,False,,766,0,0,0,1609343273302122496,ZbigniewJaros57,Zbigniew Jaros,False,790,910,16108,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206355548483853,2025-11-05T22:57:51.000Z,en,"RT @ChampionsLeague: Impressive victory for Man City 🔵

#UCL https://t.co/3FB80OrMBp",1986206355548483853,False,,766,0,0,0,1522741202264727552,ara1_ron1,سعيد الخالد,False,235,561,20297,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206346585223423,2025-11-05T22:57:49.000Z,en,RT @OptaFranz: 5 - Erling Haaland is the first Manchester City player ever to score in five consecutive UEFA Champions League appearances.…,1986206346585223423,False,,6,0,0,0,3031859110,StatsCentre,StatsCentre,False,31737,163,112987,867
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206336372392289,2025-11-05T22:57:47.000Z,en,"RT @City_HQs: Pep Guardiola after Manchester City’s 4-1 win over Dortmund tonight. 🗣️🙌🏻

🎥 via @footballontnt 
https://t.co/C7Wc0qNPcd",1986206336372392289,False,,45,0,0,0,1947900226351628288,N534566063274,messi_fan120,False,16,59,3808,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206314935079044,2025-11-05T22:57:42.000Z,en,"Highlights

➡️ Man City 4-1 Dortmund ⚽
Foden at the double, Haaland on target again and Cherki caps it off!

➡️ Inter 2-1 Kairat Almaty ⚽
Inter make it four wins from four as Carlos Augusto strikes the decisive blow

🎙️ Seán O'Regan
 
#UCL https://t.co/nJY2FKDFZF",1986206314935079044,False,,0,0,3,0,21646352,VMSportIE,Virgin Media Sport,False,37735,1540,69093,218
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206279518351698,2025-11-05T22:57:33.000Z,en,"RT @GBNEWS: Erling Haaland hailed as 'unbelievable' as Man City steamroll Borussia Dortmund

https://t.co/6e3myZso7b",1986206279518351698,False,,2,0,0,0,1686339680101335040,olipropitolpite,🇺🇸𝕏 777K billions U.S. Treasury 🧠✨,False,1206,59,263368,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206182701158647,2025-11-05T22:57:10.000Z,en,"RT @theskybluetimes: If Omar Marmoush starts tonight, it'll be his second for Manchester City in the Champions League since joining. He's y…",1986206182701158647,False,,7,0,0,0,1653137830749544499,MaxLonerXtra,Bias π Chaos 🫂,False,334,796,46190,2
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206167471956222,2025-11-05T22:57:06.000Z,en,"RT @TheAthleticFC: Two fine Phil Foden strikes, Erling Haaland's customary goal and Rayan Cherki's deflected effort following a fine run ea…",1986206167471956222,False,,18,0,0,0,1421784616667582464,DarkaPhoenix_,DarkaPhoenix,False,823,789,124557,1
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206137046159433,2025-11-05T22:56:59.000Z,en,"RT @livescore: Erling Haaland has now scored in five straight #UCL games for three different teams 🖐️ 🤯

Salzburg ✅
Dortmund ✅
Man City ✅ h…",1986206137046159433,False,,282,0,0,0,1910367424496488448,Juan_Nicolon9,Juan Nicolón,False,102,540,8432,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206136341512246,2025-11-05T22:56:59.000Z,en,RT @eurofootcom: 😂🤳 A Manchester City fan took a selfie with Phil Foden after he scored against Borussia Dortmund. 💙 https://t.co/yAgcbTjrEq,1986206136341512246,False,,454,0,0,0,1464892365706039300,AbuBaka92914147,Abu Bakarr Tarawallie,False,33,57,349,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206120189284538,2025-11-05T22:56:55.000Z,en,"RT @ChampionsLeague: Impressive victory for Man City 🔵

#UCL https://t.co/3FB80OrMBp",1986206120189284538,False,,766,0,0,0,802001678954283008,daryiljohnson30,daryil andrew 🇺🇦🇮🇱,False,1551,5873,663784,6
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206102413852734,2025-11-05T22:56:51.000Z,en,"RT @City_Xtra: Match Report &amp; Player Ratings: #ManCity 4-1 Borussia Dortmund, #UCL League Phase.👇🔢

✍️ @hamishmacrae16 

https://t.co/74c9D…",1986206102413852734,False,,10,0,0,0,1421784616667582464,DarkaPhoenix_,DarkaPhoenix,False,823,789,124557,1
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206094780514360,2025-11-05T22:56:49.000Z,en,RT @Football__Tweet: 🚨 𝗥𝗘𝗖𝗢𝗥𝗗: Erling Haaland becomes the first player in Champions League history to score in 5 consecutive games for 3 di…,1986206094780514360,False,,412,0,0,0,1974622822602526720,Rbt12122025,RBT 12 12 2025,False,27,59,1205,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206035258884485,2025-11-05T22:56:35.000Z,en,RT @eurofootcom: 😂🤳 A Manchester City fan took a selfie with Phil Foden after he scored against Borussia Dortmund. 💙 https://t.co/yAgcbTjrEq,1986206035258884485,False,,454,0,0,0,1737990897969561600,j_wycleaf,be_wycleaf,False,87,1817,9289,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206032851358080,2025-11-05T22:56:34.000Z,en,RT @TouchlineX: 🚨 𝗡𝗘𝗪 𝗥𝗘𝗖𝗢𝗥𝗗: Erling Haaland becomes the FIRST PLAYER IN HISTORY to score a goal in 5 consecutive Champions League games fo…,1986206032851358080,False,,403,0,0,0,1718949852,lantynazi,pepelanty,False,70,186,7276,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206026631139408,2025-11-05T22:56:33.000Z,en,"RT @City_Xtra: Match Report &amp; Player Ratings: #ManCity 4-1 Borussia Dortmund, #UCL League Phase.👇🔢

✍️ @hamishmacrae16 

https://t.co/74c9D…",1986206026631139408,False,,10,0,0,0,1596837099268890624,trader_eleena,Global bitcoin investment,False,588,309,17209,1
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986206014597734866,2025-11-05T22:56:30.000Z,en,"RT @BeanymanSports: 🚨 NEW YOUTUBE VIDEO 🚨

THIS SEASON HE’S BACK! PHIL IS SPECIAL! 💫 | Pep Guardiola | Man City 4-1 Borussia Dortmund | Cha…",1986206014597734866,False,,1,0,0,0,1810243360978010112,Tgodofficial001,T.Gød,False,297,129,113086,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986205998483165254,2025-11-05T22:56:26.000Z,en,"RT @Football__Tweet: 🟨⬛ Borussia Dortmund have scored 4 goals in each of their last 3 Champions League matches:

⚽⚽⚽⚽ 4-4 vs. Juventus
⚽⚽⚽⚽…",1986205998483165254,False,,73,0,0,0,1267753526396141571,PufaOfficial,PUFA🙂‍↔️,False,1241,2166,107736,0
2025-11-07T21:53:17.888676+00:00,2025-11-05_mancity_dortmund,UEFA Champions League,Manchester City,Borussia Dortmund,"(Man City OR Manchester City OR MCFC OR ""Man City"" OR #ManCity OR #MCFC) (Dortmund OR BVB OR Borussia OR #BVB OR #Dortmund OR #UCL OR #ChampionsLeague) lang:en",en,1986205979885617241,2025-11-05T22:56:22.000Z,en,"RT @City_Xtra: #ManCity are now unbeaten at home in the #UCL group/league stage across 22 matches, with their last loss coming vs Lyon in 2…",1986205979885617241,False,,65,0,0,0,1160471373963235328,EAStarboy,Emmanuel Amadi,False,201,243,18277,1
